"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENPP5",0.00363816642062828,0.132808822451986,1.47624256881888,0.140554354569294,0.260200558098463,-6.71584641942657
"DGKQ",0.00242744387972613,0.0762981521717628,1.4701287554208,0.142201893223922,0.262950792908075,-6.72481593365329
"IGSF1",-0.00354202105343308,0.0638785580138595,-1.47003923157545,0.142226127987093,0.262950792908075,-6.72494699922637
"CSPG3",-0.0654086213441549,2.7838020535213,-1.46960002573573,0.142345070336127,0.262998576651117,-6.72558989507988
"KRTAP9-4",0.00174462865207521,0.0242371741772554,1.46910450082955,0.142479356554364,0.263074628932078,-6.72631500052563
"CAPNS2",0.00141645106325183,0.0301990655277148,1.46488811618039,0.14362593834378,0.265018468857725,-6.73247506734101
"INTS3",0.0289233816941843,1.41129801741115,1.46121009103944,0.144631907537932,0.266700482241945,-6.73783427425035
"CCDC35",-0.00592403294734052,0.116713795153561,-1.46041751198767,0.14484939192016,0.26692728778503,-6.73898738350951
"IFNGR2",0.0346132681779814,1.08414874684551,1.45935404120888,0.145141604027665,0.267291415500752,-6.74053363440543
"PRDM2",0.0233449924876603,2.29056326888645,1.45765809582295,0.145608539409286,0.267976627903084,-6.7429971730035
"CDK8",-0.00448913741459556,0.227380959726456,-1.45555329799783,0.146189645462544,0.268870929968546,-6.74605066514963
"SLC6A15",0.00493799661337778,0.121136438508299,1.45373796042062,0.146692264022267,0.269619808629085,-6.7486807170875
"AHCYL1",0.0717959443990281,5.92006985170144,1.45195341818311,0.147187647648592,0.270354424322024,-6.75126298266611
"C3orf50",0.00215913762616406,0.0549644114078813,1.44894414681642,0.148025917452958,0.271717489801564,-6.75561033463975
"MLL2",0.0417547186246068,0.512988026327137,1.44804030335309,0.148278407507379,0.27200422156386,-6.75691432901114
"KCNF1",0.0153079087925909,1.12479229922107,1.44277579185419,0.149755620909372,0.274535774866305,-6.76449352546566
"MON1A",0.00950171513793008,0.804523656267967,1.44141965031159,0.150137970368568,0.27505821419663,-6.76644149974841
"ITSN2",-0.011522185711745,0.829905256630294,-1.43948474837281,0.150684787459562,0.275881091751953,-6.76921766764808
"IGFALS",0.0153257042650077,0.871031975034388,1.43639662177491,0.151560667276062,0.277304977367147,-6.77364080783438
"HIST1H2BC",0.0044294620303843,0.11272779568916,1.43583989457098,0.151718983879688,0.277414970524348,-6.77443720949028
"SAR1B",0.0109475770872343,1.00000984813179,1.43235347845922,0.152713291065996,0.279052423843104,-6.77941759029995
"MUC7",-0.00394735770258645,0.0635307467308201,-1.43140295072439,0.152985237562717,0.27936864648654,-6.78077334677397
"C17orf47",-0.00330724620000648,0.0580968682270889,-1.43074933087468,0.15317245289635,0.279428551359523,-6.78170510003373
"FAM18B2",0.00292725495885272,0.0879886002109268,1.43059784526662,0.153215867630408,0.279428551359523,-6.78192098676566
"HEY2",-0.00555358492727659,0.165211514291441,-1.4293651049129,0.15356951170021,0.279892819711673,-6.78367695996188
"DENND3",0.0437505160308174,3.74915089429423,1.4275960245276,0.154078106498844,0.280505013326784,-6.78619429922486
"WDR22",0.483040512000897,6.44471782475002,1.42750610032206,0.154103993162184,0.280505013326784,-6.78632217567633
"RBM16",0.0306303193148671,1.82428389739997,1.42599799490487,0.154538628810629,0.281115020212509,-6.78846558264905
"ACTN1",-0.0487602518013825,3.75879359903161,-1.42385900892523,0.155156685532654,0.282057681228923,-6.79150178197875
"NOL1",-0.0118890200376061,1.14286282561175,-1.41998285417906,0.156281489540302,0.283919747878683,-6.7969923058057
"MARCH9",0.0219708472807862,1.22514206381002,1.41918248688709,0.156514515571226,0.284160351213825,-6.79812416767171
"GSC",0.00223983358153442,0.0606135839214529,1.41861648795379,0.156679465029006,0.284277128263933,-6.79892420905903
"NRAS",-0.0150826658901855,1.29251726862168,-1.41797658203422,0.156866112486194,0.284433098699292,-6.79982833716446
"C20orf91",-0.00592884859585618,0.330699269436877,-1.41668829421877,0.157242392569979,0.284932494554323,-6.80164734247799
"FOXJ3",-0.0706636684084847,5.09176303849533,-1.41567334257183,0.157539320279463,0.28526281089042,-6.80307925483164
"MLLT4",0.00975010555612688,0.70688821610844,1.41537515731598,0.157626636389361,0.28526281089042,-6.80349974668249
"ABCC9",-0.00283846860336552,0.110086252646239,-1.41337774694657,0.158212476902229,0.286139722950575,-6.80631417013241
"SOX12",-0.00462736261980856,0.328887709773053,-1.41240489760803,0.158498411994731,0.286473457380112,-6.80768352299384
"SMAD2",0.00329488924906954,0.133646418572327,1.4081026291789,0.159767621113689,0.288434392729963,-6.81372805550702
"RNF103",0.039276710532977,3.17156015225762,1.40803528786655,0.1597875485389,0.288434392729963,-6.81382252230103
"RP5-875H10.1",-0.0425172405589154,0.083862547678207,-1.40653024502221,0.160233408159897,0.289054519828678,-6.81593263653158
"EPHB3",0.0049077415173738,0.200841269459004,1.40592120113051,0.160414101556707,0.289195811676897,-6.81678589799012
"VANGL1",0.0941033493740577,0.86415991554387,1.40480140877919,0.160746728828076,0.289610656211298,-6.8183537542605
"EPHA2",0.00427030845206633,0.171890868688746,1.40211088021796,0.161548070378363,0.290868896634082,-6.82211578366743
"DAZAP2",-0.0704233449589218,5.7801550039941,-1.39963273384029,0.162288830302615,0.292016525862986,-6.82557452291877
"CYP4F2",-0.00278428391153217,0.0752258231116213,-1.39889449124339,0.162509999869936,0.292228357500044,-6.82660371231148
"CBLC",0.00228554285729061,0.0360756695616679,1.39729893265926,0.162988791367236,0.292902885249646,-6.82882625271262
"C16orf33",-0.0293071447771958,2.43558936998856,-1.39662605267203,0.163191027266208,0.293079880500342,-6.82976278984436
"TAPBP",-0.0773593529843004,3.6702587424233,-1.39586572937694,0.163419772840259,0.293304230161202,-6.83082049521451
"PRF1",-0.00571580743176381,0.106087078748298,-1.39247355677065,0.164443273319099,0.294953807699336,-6.83553247538245
"ARV1",-0.00689840306155254,0.34547796857812,-1.38990806692283,0.165220554943179,0.296159941443198,-6.83908858063455
"SPRR4",-0.00855756765549212,0.224351758586606,-1.38946678565462,0.165354531714507,0.296212144637592,-6.83969959879052
"C10orf83",0.0269974549885246,1.20058381068388,1.38901386046277,0.165492128964377,0.296270763196682,-6.84032653955209
"ZNF263",-0.0103653350728714,0.85358439088862,-1.38464557399126,0.16682364063672,0.298465348194259,-6.84636273257578
"C2orf34",0.00947711535787166,0.627218167748378,1.38379109148195,0.167085040275718,0.298743822011964,-6.84754126999378
"VMP",-0.0449062579242592,1.83116128388571,-1.38216931122124,0.16758201737126,0.299442883664649,-6.84977611166183
"TTC24",0.0113711039159175,0.190781284424004,1.38023431571694,0.168176432308962,0.300315057694576,-6.85243916863836
