"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TNFRSF19",-4.48828201236041,88.8453746585916,-2.94718163050547,0.00451188060255045,0.0245916880195838,-2.05555018075788
"NOVA2",8.78356215439661,111.482719787832,2.94715714371733,0.0045121934566833,0.0245916880195838,-2.05560741288184
"MIR718",-4.3360938685894,86.193227249337,-2.94711434272937,0.00451274034954385,0.0245916880195838,-2.05570744932144
"FLJ12078",11.993656754852,129.670300439378,2.94694347537168,0.00451492423301439,0.0245976609718134,-2.0561067978435
"FLJ20273",2.52496300010842,81.9952361160591,2.9469057564676,0.00451540645656063,0.0245976609718134,-2.05619495160761
"LOC728599",-5.81170999132604,105.054631278945,-2.94673458966507,0.00451759536727626,0.0246053073593315,-2.05659497937066
"LOC440311",8.6599074325057,116.007857340775,2.94618668490652,0.00452460868937283,0.0246392229184582,-2.05787535414495
"C6orf106",-38.2262516263689,297.18309385267,-2.94562742545723,0.00453177777090286,0.0246725534251941,-2.05918208451056
"LOC100133313",-27.7054940095414,144.255230970194,-2.94558639681306,0.00453230412699997,0.0246725534251941,-2.05927794234502
"LOC643486",2.36278596985796,82.7887048252385,2.94541969053194,0.004534443383804,0.024676038247365,-2.05966741885097
"LOC650681",-11.8981368589396,110.756946918418,-2.94541377473771,0.00453451931538673,0.024676038247365,-2.05968123964832
"TTTY19",-3.81287799522933,96.1657780152793,-2.94515763538237,0.0045378080978227,0.0246876257192847,-2.06027962684005
"NXF4",-21.2952057356609,133.102925226616,-2.94512522294141,0.0045382244253233,0.0246876257192847,-2.06035534537987
"SLC4A4",19.4798631139542,128.601003443772,2.94474652762224,0.00454309127263706,0.02470981113293,-2.0612399686593
"ZNF583",6.22636560771983,108.029226536833,2.94443835082798,0.00454705541579001,0.024726803244132,-2.06195980122284
"NUCB1",-18.626235498211,166.837610339231,-2.94438098508052,0.00454779367766429,0.024726803244132,-2.06209378881659
"LOC651860",-3.18029193321046,87.7410402565016,-2.94369882028737,0.00455658124608759,0.0247702839633776,-2.06368695662447
"DENND5A",30.0243880787163,248.434896884772,2.94341777192615,0.00456020625824875,0.0247856900079733,-2.06434325532707
"LOC284009",4.48629228559036,92.2938586074496,2.94328215049992,0.0045619564845011,0.0247909026162604,-2.06465993953911
"LOC100132932",-7.07098598612166,101.869809602977,-2.94309353163115,0.00456439169113185,0.0247998351395744,-2.06510035831095
"TAS2R45",3.32877737720915,86.8382139888374,2.94298474421392,0.00456579676396975,0.0248031684816623,-2.06535436395817
"HSFYP1",8.63370473273338,104.223477021731,2.94283970941758,0.00456767062350063,0.0248064501952708,-2.0656929922788
"CLDN5",56.0729570096498,199.377118711159,2.94275783584667,0.00456872875065809,0.0248064501952708,-2.06588414593379
"LOC642062",7.12645587119158,116.757548588845,2.94275418796698,0.00456877590083959,0.0248064501952708,-2.06589266270115
"OR4A15",2.34272416784126,85.249619997625,2.94239264558617,0.00457345120844956,0.0248275329462159,-2.0667367237612
"LOC653887",3.91417515992627,97.9856351185528,2.94221620014786,0.00457573453459194,0.0248356254818818,-2.06714862791313
"ADO",-11.074170145289,119.263777065273,-2.94206054304308,0.00457774972313332,0.0248422601012573,-2.06751198767339
"NDUFAB1",-66.9572376124905,313.726332977081,-2.94177405293461,0.00458146087123761,0.0248580943617938,-2.06818072219467
"LOC100134550",-31.9935626965196,155.900261251633,-2.94167341348312,0.00458276520117132,0.0248608664843321,-2.06841562681376
"LOC644480",-3.10675688496152,89.3317658235364,-2.94118872582943,0.00458905178385013,0.0248906609996815,-2.0695468642682
"PTPRB",8.13089572264989,98.0233701460634,2.94111121814436,0.00459005782944157,0.0248918089352236,-2.06972775084805
"AKAP9",33.2691899327768,267.580841546926,2.94063929631459,0.00459618776545424,0.024920738439651,-2.07082904185407
"BRCA2",2.02011072861325,81.2998278114238,2.94018909022547,0.0046020427051753,0.0249481671494746,-2.07187953633592
"LOC648700",-2.22362815786621,85.0228793096624,-2.94004269611476,0.00460394805360111,0.0249541789156784,-2.07222110176683
"RASAL3",-17.0687615201128,130.423316708229,-2.93995001021653,0.00460515475719754,0.0249557440129108,-2.07243734926895
"WDFY2",5.23959666052261,102.923290978902,2.93989817871784,0.00460582969383618,0.0249557440129108,-2.07255827630945
"LIN37",3.31739116881708,89.9470965443534,2.93901114865765,0.00461739460375838,0.025014080655976,-2.07462754769474
"LOC100133169",7.60617708446276,115.779123619523,2.93881299657692,0.00461998174593427,0.025023769754037,-2.07508973638775
"LOC388849",10.2221839423181,117.417013022998,2.93859120024724,0.004622879190134,0.0250351359391045,-2.07560704822494
"LOC100133955",-18.6859624037732,124.678421010965,-2.93852424813884,0.00462375415244938,0.0250355473670034,-2.07576319994247
"WDR54",-15.0780891521197,150.520999089578,-2.93841758438151,0.0046251484029102,0.0250387698785052,-2.07601196537527
"MGST3",-24.6519401225198,178.874337964612,-2.93787127660166,0.00463229555474267,0.0250687911109481,-2.07728598277811
"MIR639",-15.7613866149843,125.486248664054,-2.93784361195018,0.00463265775393107,0.0250687911109481,-2.07735049355178
"LOC646492",-7.88692412989266,96.7203538772117,-2.93781028958785,0.00463309406151466,0.0250687911109481,-2.077428196866
"CREB3",-25.2712546080451,151.401278549658,-2.93761715899501,0.00463562357463548,0.0250781472872286,-2.07787853905046
"LOC645430",24.1015222812534,196.660707358588,2.93713708754045,0.00464191682312021,0.0251078580589761,-2.07899787681052
"MYH9",28.5827431421446,235.265229782686,2.93697569205422,0.00464403433267923,0.0251084793887419,-2.07937415762508
"SNW1",9.65937452564241,132.216152080117,2.9369350688889,0.00464456744989008,0.0251084793887419,-2.07946886494772
"C1orf114",-13.0766446655101,122.557912757788,-2.9368862766002,0.00464520784942885,0.0251084793887419,-2.07958261619518
"ERCC3",4.19420795836495,97.9867612714246,2.936849564358,0.00464568975215327,0.0251084793887419,-2.07966820387976
"ACTR1B",-14.6113413477177,150.401110319439,-2.93682301498767,0.00464603828097037,0.0251084793887419,-2.0797300982548
"LOC649676",-2.7860483302613,81.2440209001306,-2.9367144193461,0.00464746413070255,0.0251108232057643,-2.07998326232237
"PDK2",2.37554591781415,87.5130863317896,2.93661789024543,0.00464873188862192,0.0251108232057643,-2.08020829048195
"KNCN",-9.83739875853843,124.705019198037,-2.93660690718004,0.00464887615422987,0.0251108232057643,-2.0802338938076
"LOC646903",-5.02180621815028,92.4407611922575,-2.93637215502752,0.00465196068168132,0.0251231533953468,-2.08078112285403
"ZBTB9",2.31010110593082,84.1139551913866,2.93630469942729,0.00465284736593316,0.0251236118152937,-2.08093836221504
"MON1B",2.54999078390979,82.7646993627043,2.93624010767315,0.00465369655263738,0.0251238676396174,-2.0810889234665
"CCDC108",-5.70501179117424,100.619773977754,-2.93585610997113,0.00465874793152466,0.0251423551139659,-2.08198395959217
"LOC148413",12.9107798438686,145.742793809128,2.93581857950308,0.00465924190664066,0.0251423551139659,-2.08207143242264
"CFTR",-7.80750121977664,108.020591378696,-2.9357968307876,0.0046595281849365,0.0251423551139659,-2.08212212211002
"LOC644124",-13.4547323267917,122.602883663856,-2.93535791551552,0.00466530911292116,0.0251692141432974,-2.08314504250529
"JAM2",40.434011574325,187.111122986185,2.93510094439641,0.00466869675073357,0.0251831544134078,-2.08374387851599
"QRFP",1.93956182912285,80.0365475200887,2.9348145219349,0.00467247533206678,0.0251991982882927,-2.08441130177371
"LOC650238",-3.05227989808089,87.2137196690813,-2.93435217001366,0.00467858081748785,0.0252277837437901,-2.08548857659342
"FAT4",2.30764339152119,88.6852452202826,2.93408745519421,0.00468207977929435,0.0252423069174827,-2.08610530341945
"IGLL1",-6.83982530087825,92.1408166092705,-2.93402522499315,0.00468290268114947,0.0252424002427554,-2.0862502800937
"FLJ36032",-12.7549232896021,123.940343585481,-2.93382641641391,0.00468553252753591,0.0252510850404876,-2.08671342613082
"LOC647288",-13.1461090480321,113.231801448759,-2.93378159628969,0.00468612559872455,0.0252510850404876,-2.08681783628282
