"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NIPAL2",-0.0265859097222236,10.4296725719697,-0.242903606854173,0.809492271919567,0.960944753232015,-5.68038752116399
"MMP27",-0.0127953777777785,5.17585898863636,-0.242835935359478,0.80954428286027,0.960944753232015,-5.68040256882137
"MPPE1",-0.0115988708333363,7.52544566098485,-0.242780912805784,0.809586572727869,0.960944753232015,-5.6804148007394
"RGS1",0.0730475069444418,7.6721603844697,0.242660671858881,0.809678990917343,0.960944753232015,-5.68044152157404
"MYO1G",-0.020725759027779,7.3666661969697,-0.242603483760347,0.809722947136026,0.960944753232015,-5.68045422570944
"TERB1",-0.0112726583333336,4.34846598106061,-0.242594930325896,0.809729521575874,0.960944753232015,-5.68045612556842
"GTPBP2",-0.00872697569444725,8.77353162689394,-0.242584780782671,0.809737322853505,0.960944753232015,-5.68045837986293
"THAP12",-0.0158870826388906,8.41427916477273,-0.242576194150827,0.809743922840691,0.960944753232015,-5.68046028694898
"DBH",-0.0105518222222258,7.52104450189394,-0.242538330456556,0.809773026375933,0.960944753232015,-5.68046869565178
"BMP7",0.0192108652777723,8.32654235037879,0.242392090286532,0.809885434939704,0.961021119558784,-5.68050116013269
"NSL1",-0.0104444756944488,9.80915707007576,-0.242148523675175,0.810072663256452,0.961070718379667,-5.68055518722334
"PIGZ",0.0149796152777775,8.85266367992424,0.242020775905578,0.810170866799058,0.961070718379667,-5.68058350215034
"ZSCAN22",-0.0102160631944477,7.53260266477273,-0.241777655713514,0.81035776919446,0.961070718379667,-5.68063734791952
"MED19",0.00946599097222034,7.49675896969697,0.241685634601817,0.810428514786055,0.961070718379667,-5.68065771450322
"PROSER1",-0.0117735798611172,9.24335349431818,-0.241683344046273,0.810430275779815,0.961070718379667,-5.68065822136217
"CBLN3",-0.010931431250004,7.47752303219697,-0.241676950148126,0.810435191454924,0.961070718379667,-5.68065963619208
"KRTAP12-2",0.0136838861111075,7.94323237878788,0.241651877171309,0.810454467815978,0.961070718379667,-5.680665183934
"IGFALS",0.0136409604166641,8.0880602594697,0.241628345853446,0.810472559042942,0.961070718379667,-5.68067039004096
"KLB",0.0115562027777756,5.89912633333333,0.241601930843614,0.810492867420981,0.961070718379667,-5.68067623353884
"ATP9A",-0.00943915833333797,11.0387642651515,-0.241582516190162,0.810507793872478,0.961070718379667,-5.68068052802016
"CA9",0.0150741180555523,7.67867383712121,0.241561266071455,0.810524131556108,0.961070718379667,-5.68068522810847
"ZBTB46",-0.0106455500000031,7.84310536363636,-0.241528484359444,0.810549335219001,0.961070718379667,-5.68069247793968
"UNC13A",0.0172776888888873,10.1566168143939,0.241525028761492,0.810551992008774,0.961070718379667,-5.68069324210446
"HYKK",-0.0170004472222214,7.76460026704545,-0.241402572519885,0.810646142304439,0.961125366325024,-5.68072031482689
"FPGS",0.0105313152777731,7.95068807954545,0.241222215489315,0.810784814737458,0.961232688642125,-5.68076016339097
"NCBP3",0.0115280291666622,8.54307890909091,0.241098019921585,0.81088030949641,0.961232688642125,-5.68078758623925
"OR8K3",0.0202691083333297,5.62588452272727,0.241012381712517,0.810946158968295,0.961232688642125,-5.6808064872814
"MDS2",0.0110643652777762,6.97105116666667,0.240938713909396,0.8110028051967,0.961232688642125,-5.68082274100568
"RPE",-0.0173576687500034,8.46456820265151,-0.240928781778467,0.811010442502982,0.961232688642125,-5.6808249320065
"COX6A2",0.0167784013888852,8.18606301136364,0.240905018423991,0.811028715396694,0.961232688642125,-5.68083017377206
"GOLPH3L",-0.0127231250000044,9.1200121155303,-0.240847263401912,0.811073126720033,0.961232688642125,-5.6808429113363
"POU5F1P3",0.0151615416666635,7.45752448484849,0.240603735217461,0.811260397218073,0.961295473468157,-5.68089658672119
"GRINA",-0.0104328659722235,10.0006774791667,-0.240583882616758,0.811275664146706,0.961295473468157,-5.68090095999392
"LSM2",0.0134484638888868,7.81044346590909,0.240492549691888,0.811345901412515,0.961295473468157,-5.68092107483123
"GLI4",0.00988737638888804,7.76078908143939,0.240264768644543,0.811521077541226,0.961295473468157,-5.68097120736046
"IGLV6-57",0.0150166631944408,7.1639663219697,0.240227679920057,0.811549601738368,0.961295473468157,-5.68097936576922
"SELP",0.0130989249999987,6.15081205681818,0.240105718464323,0.811643401697456,0.961295473468157,-5.68100618478918
"PBRM1",0.00873694513888701,9.18929771022727,0.240077577788704,0.811665044953942,0.961295473468157,-5.68101237092684
"SPR",0.00993434444444041,8.15894995833333,0.240075059342853,0.811666981921491,0.961295473468157,-5.68101292451915
"KRT33A",0.010922691666666,7.32333019318182,0.239925695117259,0.811781861926821,0.961295473468157,-5.68104574667645
"CEBPZ",0.0140352902777767,7.00378521212121,0.239923008212353,0.811783928535682,0.961295473468157,-5.68104633692609
"TRAF3IP3",0.0169695472222209,6.41626929166667,0.239866422170412,0.811827451501143,0.961295473468157,-5.68105876601509
"C9orf153",-0.022544248611112,4.93969939204545,-0.239764318730008,0.811905985556424,0.961295473468157,-5.68108118558161
"SNAPIN",-0.010012023611111,9.19064464962121,-0.239695437063592,0.811958967810867,0.961295473468157,-5.68109630503848
"SCARNA4",-0.0434033972222228,6.6075041969697,-0.23969458549227,0.811959622826316,0.961295473468157,-5.68109649193045
"PAX8-AS1",-0.0488312777777793,6.60577045075758,-0.239675360973681,0.811974410064285,0.961295473468157,-5.68110071090549
"PF4V1",0.00995651874999659,6.84249113825758,0.239648592690279,0.811994999979967,0.961295473468157,-5.68110658485873
"TXNDC15",0.0116141472222218,9.48922739393939,0.239599578890725,0.812032701292151,0.961295473468157,-5.68111733860818
"EEIG1",0.0124304819444419,10.2628855037879,0.239556628650913,0.812065738900586,0.961295473468157,-5.68112676019582
"SAMHD1",-0.0281674923611117,8.98933461174243,-0.239429982077929,0.812163158313589,0.961295473468157,-5.68115453165835
"SPAM1",-0.0139327513888903,4.84918571590909,-0.239418920181914,0.81217166751866,0.961295473468157,-5.68115695665115
"BCAM",0.0133493645833322,7.43920636174242,0.239359762911513,0.812217173794349,0.961295473468157,-5.68116992323429
"C17orf49",-0.0130963111111146,9.45900415909091,-0.239196548258262,0.812342728842624,0.961295473468157,-5.68120568142521
"BSG",0.011695347222215,11.4093936363636,0.23910389710732,0.812414004215576,0.961295473468157,-5.68122596926399
"LINC00597",-0.017341506250002,6.23449684090909,-0.239087160507701,0.812426879645483,0.961295473468157,-5.68122963324501
"TENT5D",0.0143405541666652,3.64946807954545,0.239035298127137,0.812466777598669,0.961295473468157,-5.68124098534884
"CARD19",0.00971907083333257,8.7307820719697,0.239005247207373,0.812489896133333,0.961295473468157,-5.68124756204129
"USP9Y",-0.162443636805559,7.11598286174242,-0.238997390598138,0.812495940345597,0.961295473468157,-5.68124928133708
"PPP1R14A",-0.0151029347222256,8.46845558522727,-0.238906462348778,0.812565893716621,0.961295473468157,-5.68126917546193
"ATRAID",0.0176472187499979,9.39104024431818,0.238843462428579,0.812614362042266,0.961295473468157,-5.68128295474452
"INO80",-0.00977255138889355,8.57005329924242,-0.238746110845237,0.812689259931054,0.961295473468157,-5.6813042402692
"CNKSR1",0.0113860527777749,7.21956707575758,0.238688714728348,0.81273341873542,0.961295473468157,-5.68131678564327
"LOC644936",0.0126205944444386,8.41041216856061,0.238687859422541,0.81273407678606,0.961295473468157,-5.68131697256927
"TEKT1",-0.0131020944444469,6.36770953030303,-0.238594847820574,0.812805638381473,0.961295473468157,-5.6813372961548
"KCNQ4",-0.0116686354166688,8.05048927272727,-0.238565102274665,0.812828524458995,0.961295473468157,-5.68134379406694
"MUSK",0.0100503972222219,5.80333526515151,0.238558853363799,0.812833332361645,0.961295473468157,-5.68134515903841
"HAUS6",0.0307253986111107,7.2828423125,0.2385128412042,0.812868734274829,0.961295473468157,-5.68135520853857
"NKX1-2",0.0150819708333287,8.06899629545454,0.238392420442751,0.812961388309197,0.961295473468157,-5.68138150045359
"RAB5A",-0.00962428194444698,10.5726539166667,-0.238347718524583,0.812995783514188,0.961295473468157,-5.68139125702332
